"38.5.2.1. пластик. упаковка",004789,"ВОДА \"АКВА МИНЕРАЛЕ\" АКТИВ МАЛИНА НЕГАЗ. 0,6л",шт,4600494519420,1,
"38.5.2.1. пластик. упаковка",004798,"ВОДА \"ЭВИАН\"   0,75л",шт,3068320014067,1,
"38.5.2.1. пластик. упаковка",004800,"ВОДА \"ЭВИАН\"   0,5л",шт,3068320055008,1,
"38.5.2.1. пластик. упаковка",011177,"ВОДА \"ЭВИАН\" НЕГАЗ. 0,33л (пл.бут.)",шт,3068320063003,1,
"38.5.2.1. пластик. упаковка",011335,"ВОДА \"ЛУЧЕЗАРНАЯ\" ГАЗ. МИН. 1,5 л",шт,4600068002303,1,
"38.5.2.1. пластик. упаковка",012707,"ВОДА \"СЛАВЯНСКАЯ\"  МИН. 1,5л   СТАРЫЙ ИСТОЧНИК",шт,4607017090466,1,
"38.5.2.1. пластик. упаковка",012708,"ВОДА \"СМИРНОВСКАЯ\"  МИН. 1,5л   СТАРЫЙ ИСТОЧНИК",шт,4607017090534,1,
"38.5.2.1. пластик. упаковка",013972,"ВОДА \"ЕССЕНТУКИ 17\" МИН. 1,5л (пл.бут.) ОКТЯБРЬ-А",шт,4601323000416,1,
"38.5.2.1. пластик. упаковка",015801,"ВОДА \"ЧЕРНОГОЛОВСКАЯ\" ГАЗ. МИН. 0,5 л",шт,4602441003815,1,
"38.5.2.1. пластик. упаковка",015802,"ВОДА \"ЧЕРНОГОЛОВСКАЯ\" НЕГАЗ. МИН. 0,5 л",шт,"4602441003730 4602441014408","1 1"," "
"38.5.2.1. пластик. упаковка",015834,"ВОДА МИНИРАЛЬНАЯ \"КАЛИНОВ РОДНИК\" ГАЗ. 0,5 л",шт,4607050690012,1,
"38.5.2.1. пластик. упаковка",017579,"ВОДА \"МОТЯ СПОРТ\" ДЛЯ ДЕТСКОГО ПИТ. 0,5л",шт,"4601471003673 4606791010080","1 1"," "
"38.5.2.1. пластик. упаковка",017677,"ВОДА \"АРХЫЗ\" КЛУБНИКА+ВИТАМ. СРЕДНЕГАЗ. 1л (пл/б)",шт,4601593000895,1,
"38.5.2.1. пластик. упаковка",017678,"ВОДА \"АРХЫЗ\" ЛИМОН СРЕДНЕГАЗ. 1л (пл/б)",шт,4601593001984,1,
"38.5.2.1. пластик. упаковка",017682,"ВОДА \"ЕССЕНТУКИ 17\" МИН. 1,5л (пл.бут.) РОДНИКИ КАВКАЗА",шт,4607102710071,1,
"38.5.2.1. пластик. упаковка",017683,"ВОДА \"ЕССЕНТУКИ 4\" МИН. 1,5л (пл.бут.) РОДНИКИ КАВКАЗА",шт,4607102710019,1,
"38.5.2.1. пластик. упаковка",018969,"ВОДА \"НАРЗАН\" ГАЗ. МИН. 1л",шт,4600536004105,1,
"38.5.2.1. пластик. упаковка",019244,"ВОДА МИНЕРАЛЬНАЯ \"ЭВИАН\" СТОЛОВАЯ   0,75л ",шт,"3068320103372 3068320103433","1 1"," "
"38.5.2.1. пластик. упаковка",019303,"ВОДА \"КАЛИНОВ РОДНИК\" НЕГАЗ. 0,5л (пл.бут.)",шт,4607050690043,1,
"38.5.2.1. пластик. упаковка",019864,"ВОДА \"СИФОН\" СИЛЬНОГАЗ. 1,5л ПЛ.БУТ.  АКВА ЭЛИТ",шт,4810392005233,1,
"38.5.2.1. пластик. упаковка",019865,"ВОДА \"СИФОН\" С ЛИМОНОМ СИЛЬНОГАЗ. 1,5л ПЛ.БУТ.  АКВА ЭЛИТ",шт,4810392005417,1,
"38.5.2.1. пластик. упаковка",019866,"ВОДА \"СИФОН\" С МАЛИНОЙ СИЛЬНОГАЗ. 1,5л ПЛ.БУТ.  АКВА ЭЛИТ",шт,4810392005400,1,
"38.5.2.1. пластик. упаковка",021389,"ВОДА \"ЖИВОЙ РУЧЕЙ\" ГАЗ. 0,5л (пл.бут.)",шт,4600682498056,1,
"38.5.2.1. пластик. упаковка",021390,"ВОДА \"ЖИВОЙ РУЧЕЙ\" НЕГАЗ. 0,5л (пл.бут.)",шт,4600682498506,1,
"38.5.2.1. пластик. упаковка",021607,"ВОДА МИН. \"ЕССЕНТУКИ №17\" ЕМВ 1,5л ПЛ/Б",шт,4607931606002,1,
"38.5.2.1. пластик. упаковка",022354,"ВОДА \"КАЛИНОВ РОДНИК\" НЕГАЗ. 1,5л (пл.бут.)",шт,4607050692559,1,
"38.5.2.1. пластик. упаковка",022355,"ВОДА \"КАЛИНОВ РОДНИК\" ГАЗ. 1,5л (пл.бут.)",шт,4607050692535,1,
"38.5.2.1. пластик. упаковка",024101,"ВОДА \"СВЯТОЙ ИСТОЧНИК\" ГАЗ 0,5л (пл.бут.)",шт,4603934000755,1,
"38.5.2.1. пластик. упаковка",024105,"ВОДА \"СТЭЛМАС\" НЕГАЗ 0,5л (пл.бут.)",шт,4601420002078,1,
"38.5.2.1. пластик. упаковка",024567,"ВОДА \"АРКТИК\" СПОРТ НЕГАЗ 0,5л (пл.бут.)",шт,4602983004561,1,
"38.5.2.1. пластик. упаковка",024865,"ВОДА \"АКВА МИНЕРАЛЕ\" МЯТА ЛАЙМ   0,6л",шт,4600494522147,1,
"38.5.2.1. пластик. упаковка",025097,"ВОДА \"БОРЖОМИ\" МИНЕРАЛЬНАЯ 0,5л ПЛ/Б",шт,4860019001353,1,
"38.5.2.1. пластик. упаковка",025641,"ВОДА \"VITTEL\" НЕГАЗ. МИН. 1 л (пл.бут.)",шт,3179732358615,1,
"38.5.2.1. пластик. упаковка",025828,"ВОДА \"БОРЖОМИ\" МИНЕРАЛЬНАЯ 0,75л ПЛ/Б",шт,4860019001414,1,
"38.5.2.1. пластик. упаковка",026902,"ВОДА \"ПИЛИГРИМ\" ТАЛАЯ НЕГАЗ. 1,5л",шт,4600433600349,1,
"38.5.2.1. пластик. упаковка",026905,"ВОДА \"ЕССЕНТУКИ 4\" МИН. 1,5л П/БУТ. ОКТЯБРЬ-А",шт,4601323000393,1,
"38.5.2.1. пластик. упаковка",027530,"ВОДА \"КРАСНОУСОЛЬСКАЯ-3\" НЕГАЗ. ЦЕЛ. 1,5л (пл.бут.)",шт,4607164850302,1,
"38.5.2.1. пластик. упаковка",027672,"ВОДА \"АРХЫЗ\" НЕГАЗ. 0,33л (пл/бут)",шт,4601593001755,1,
"38.5.2.1. пластик. упаковка",028742,"ВОДА \"AQUANIKA\" НЕГАЗ. ПРИРОДНАЯ 0,618л (пл.бут.)",шт,4680000233729,1,
"38.5.2.1. пластик. упаковка",028743,"ВОДА \"AQUANIKA\" ГАЗ. ПРИРОДНАЯ 0,618л (пл.бут.)",шт,4680000233750,1,
"38.5.2.1. пластик. упаковка",028744,"ВОДА \"AQUANIKA\" НЕГАЗ. ПРИРОДНАЯ 1,5л (пл.бут.)",шт,4680000233736,1,
"38.5.2.1. пластик. упаковка",028745,"ВОДА \"AQUANIKA\" ГАЗ. ПРИРОДНАЯ 1,5л (пл.бут.)",шт,4680000233767,1,
"38.5.2.1. пластик. упаковка",029252,"ВОДА \"БЖНИ\" КЛАССИК ГАЗ. МИН. 1л ПЛ.БУТ.",шт,4850012000118,1,
"38.5.2.1. пластик. упаковка",029394,"ВОДА \"ЕССЕНТУКИ 4\" МИН. 1,5л (пласт.бут.) ЕМВ",шт,4607931605869,1,
"38.5.2.1. пластик. упаковка",030293,"ВОДА \"СЛАВЯНОВСКАЯ\" ГАЗ 1,5л (пл.бут.)",шт,"4607048910337 4607102711740","1 1"," "
"38.5.2.1. пластик. упаковка",030294,"ВОДА \"ЭДЕЛЬВЕЙС\" НЕГАЗ. 1,5л (пл.бут.)",шт,4603334000744,1,
"38.5.2.1. пластик. упаковка",030905,"ВОДА \"НАГУТСКАЯ-26\"   1,5л (П/Б)",шт,"4601323000430 4607017090381 4607139300948","1 1 1","  "
"38.5.2.1. пластик. упаковка",031497,"ВОДА \"МАЛАХОВСКАЯ - ACTIVE\" ЛАЙМ-МЯТА НЕГАЗ. 0,5л",шт,4606791005796,1,
"38.5.2.1. пластик. упаковка",031498,"ВОДА \"МАЛАХОВСКАЯ - ACTIVE\" ЛИМОН НЕГАЗ. 0,5л",шт,4606791005284,1,
"38.5.2.1. пластик. упаковка",031587,"ВОДА \"КАЛИНОВ РОДНИК\" НЕГАЗ. 2л (пл.бут.)",шт,4607050690067,1,
"38.5.2.1. пластик. упаковка",031588,"ВОДА \"КАЛИНОВ РОДНИК\" ГАЗ. 2л (пл.бут.)",шт,,1,
"38.5.2.1. пластик. упаковка",032450,"ВОДА \"МАЛАХОВСКАЯ\" ПРИРОДНАЯ 1,5л ГАЗ.",шт,4606791004607,1,
"38.5.2.1. пластик. упаковка",032451,"ВОДА \"МАЛАХОВСКАЯ\" ПРИРОДНАЯ 1,5л Б/ГАЗ.",шт,4606791004638,1,
"38.5.2.1. пластик. упаковка",034549,"ВОДА \"МАЛАХОВСКАЯ - ACTIVE\" КЛУБНИКА НЕГАЗ. 0,5л",шт,4606791005277,1,
"38.5.2.1. пластик. упаковка",034551,"ВОДА \"МАЛАХОВСКАЯ - ACTIVE\" КЛУБНИКА НЕГАЗ. 1,5л",шт,4606791006663,1,
"38.5.2.1. пластик. упаковка",034552,"ВОДА \"МАЛАХОВСКАЯ - ACTIVE\" ЛАЙМ МЯТА НЕГАЗ. 1,5л",шт,4606791006687,1,
"38.5.2.1. пластик. упаковка",034553,"ВОДА \"МАЛАХОВСКАЯ - ACTIVE\" ЛИМОН НЕГАЗ. 1,5л",шт,4606791006670,1,
"38.5.2.1. пластик. упаковка",035611,"ВОДА \"ТВЕРСКАЯ ЧИСТАЯ\" ГАЗ. АРТЕЗИАН. 1,5л (пл.бут.)",шт,4607023759869,1,
"38.5.2.1. пластик. упаковка",035787,"ВОДА \"СВЯТОЙ ИСТОЧНИК\" НЕГАЗ. 0,33л СПОРТИК",шт,"4603934001219 4607150081000","1 1"," "
"38.5.2.1. пластик. упаковка",035820,"ВОДА \"ДЖЕРМУК\" ГАЗ. 1л (пл.бут.)",шт,"4850010000059 4850013000094","1 1"," "
"38.5.2.1. пластик. упаковка",037141,"ВОДА \"АРХЫЗ\" ГАЗ. 0,33л (пл.бут.)",шт,4601593000925,1,
"38.5.2.1. пластик. упаковка",037619,"ВОДА \"VITTEL\" НЕГАЗ. МИН. 0,75л (пл.бут.)",шт,3179732338648,1,
"38.5.2.1. пластик. упаковка",038403,"ВОДА \"LEDENEV\" НЕГАЗ. 0,6л (пл.бут.)",шт,4620770960012,1,
"38.5.2.1. пластик. упаковка",038404,"ВОДА \"LEDENEV\" ГАЗ. 0,6л (пл.бут.)",шт,4620770960036,1,
"38.5.2.1. пластик. упаковка",038406,"ВОДА \"LEDENEV\" ГАЗ. 1,5л (пл.бут.)",шт,4620770960098,1,
"38.5.2.1. пластик. упаковка",038960,"ВОДА \"СТЭЛМАС\" ГАЗ 0,5л (пл.бут.)",шт,4601420002085,1,
"38.5.2.1. пластик. упаковка",039088,"ВОДА \"САН ПЕЛЕГРИНО\" ГАЗ. МИН. 1л (пл/б)",шт,8002270002045,1,
"38.5.2.1. пластик. упаковка",039227,"ВОДА \"НОВОТЕРСКАЯ\" ЦЕЛЕБ. ПРИРОД. 0,5л (пл.бут.)",шт,4601557000015,1,
"38.5.2.1. пластик. упаковка",041282,"ВОДА \"МЕРКУРИЙ\" ГАЗ. 0,5л (пл.бут.)",шт,4600433500182,1,
"38.5.2.1. пластик. упаковка",041284,"ВОДА \"ПИЛИГРИМ\" ТАЛАЯ НЕГАЗ. 0,5л",шт,4600433600325,1,
"38.5.2.1. пластик. упаковка",042748,"ВОДА \"ШИШКИН ЛЕС\" ДИСНЕЙ НЕГАЗ. 1л (пл.бут.) ",шт,4605490000774,1,
"38.5.2.1. пластик. упаковка",042749,"ВОДА \"ШИШКИН ЛЕС\" ДИСНЕЙ НЕГАЗ. 0,4л (пл.бут.)",шт,4605490000750,1,
"38.5.2.1. пластик. упаковка",044190,"ВОДА \"STELMAS\" НЕГАЗ. 0,5л (пл.бут.)",шт,4612741970038,1,
"38.5.2.1. пластик. упаковка",044848,"ВОДА \"NESTLE PURE LIFE\" НЕГАЗ 2л (пл/бут)",шт,4670001494373,1,
"38.5.2.1. пластик. упаковка",044849,"ВОДА \"NESTLE PURE LIFE\" НЕГАЗ 0,5л (пл/бут)",шт,4670001494397,1,
"38.5.2.1. пластик. упаковка",044852,"ВОДА \"ЭЛЬБРУС\" НЕГАЗ 1,5л (пл.бут.)",шт,4607139300290,1,
"38.5.2.1. пластик. упаковка",044853,"ВОДА \"ЭЛЬБРУС\" НЕГАЗ 0,5л (пл.бут.)",шт,4607139300252,1,
"38.5.2.1. пластик. упаковка",044854,"ВОДА \"ЭЛЬБРУС\" ГАЗ 0,5л (пл.бут.)",шт,4607139300177,1,
"38.5.2.1. пластик. упаковка",044856,"ВОДА \"ЭЛЬБРУС\" НЕГАЗ 0,4л (ст.бут.)",шт,4607139300108,1,
"38.5.2.1. пластик. упаковка",045107,"ВОДА \"ВОЛЬВИК\" ПРИРОДНАЯ,СТОЛОВАЯ 1,5л (пл.бут.)",шт,"3057640100178 3057640231278","1 1"," "
"38.5.2.1. пластик. упаковка",045108,"ВОДА \"BADOIT\" МИНЕРАЛ. ГАЗИР. 1л (пл.бут.)",шт,3068320106991,1,
"38.5.2.1. пластик. упаковка",045326,"ВОДА \"МУРОМСКИЙ ИСТОЧНИК\" ГАЗ. 0,618л (пл.бут.)",шт,4680000233972,1,
"38.5.2.1. пластик. упаковка",045327,"ВОДА \"МУРОМСКИЙ ИСТОЧНИК\" НЕГАЗ. 1,5л (пл.бут.)",шт,4680000233958,1,
"38.5.2.1. пластик. упаковка",045328,"ВОДА \"МУРОМСКИЙ ИСТОЧНИК\" ГАЗ. 1,5л (пл.бут.)",шт,4680000233989,1,
"38.5.2.1. пластик. упаковка",045470,"ВОДА \"МЕВЕР\" НЕГАЗ. 0,5л (пл.бут.)",шт,4660010610017,1,
"38.5.2.1. пластик. упаковка",045471,"ВОДА \"МЕВЕР\" НЕГАЗ. 1,5л (пл.бут.)",шт,4660010610031,1,
"38.5.2.1. пластик. упаковка",045657,"ВОДА \"АРХЫЗ\" Б/ГАЗ. СПОРТ 0,33л (пл.бут.)",шт,4601593001465,1,
"38.5.2.1. пластик. упаковка",046451,"ВОДА \"ЧЕРНОГОЛОВСКАЯ\" ДЕТСКАЯ НЕГАЗ. 1,5л (пл.бут.)",шт,4602441013951,1,
"38.5.2.1. пластик. упаковка",046646,"ВОДА \"АРХЫЗ\" НЕГАЗ. 1л (пл.бут.)",шт,4601593002714,1,
"38.5.2.1. пластик. упаковка",046647,"ВОДА \"АРХЫЗ\" ГАЗ. 1л (пл.бут.)",шт,4601593002097,1,
"38.5.2.1. пластик. упаковка",047026,"ВОДА \"НАБЕГЛАВИ\"  МИНЕРАЛ. ЛЕЧЕБНО- СТОЛОВАЯ 1л (пл.бут.)",шт,4865602000027,1,
"38.5.2.1. пластик. упаковка",047276,"ВОДА \"ЧЕРНОГОЛОВСКАЯ\" ГАЗ. 2л (пл.бут.)",шт,4602441009060,1,
"38.5.2.1. пластик. упаковка",047277,"ВОДА \"ЧЕРНОГОЛОВСКАЯ\" НЕГАЗ. 2л (пл.бут.)",шт,4602441002313,1,
"38.5.2.1. пластик. упаковка",048288,"ВОДА \"АШ-ТАУ\" МИНЕРАЛ. ГАЗ. 1,5л (пл.бут.) Старый Источник",шт,4607017093894,1,
"38.5.2.1. пластик. упаковка",048732,"ВОДА  НЕГАЗИРОВАННАЯ   \"БАЙКАЛ\"   1,5л пл/бут",шт,4602441014576,1,
"38.5.2.1. пластик. упаковка",048733,"ВОДА  НЕГАЗИРОВАННАЯ   \"БАЙКАЛ\"   0,5л пл/бут",шт,4602441014552,1,
"38.5.2.1. пластик. упаковка",049500,"ВОДА \"РУССКИЙ РОДНИК\" ГАЗ. 1,5л (пл.бут.)",шт,4607031707128,1,
"38.5.2.1. пластик. упаковка",049830,"ВОДА \"ЛУЧЕЗАРНАЯ\" Б/ГАЗА 1,5 л",шт,4600068023247,1,
"38.5.2.1. пластик. упаковка",050615,"ВОДА \"VALIO\" РОДНИКОВАЯ ГАЗ. 0,5л п/б",шт,6408432085604,1,
"38.5.2.1. пластик. упаковка",051081,"ВОДА \"МОТЯ \" ДЛЯ ДЕТСКОГО ПИТ. 1,5л",шт,4606791010073,1,
"38.5.2.1. пластик. упаковка",051658,"ВОДА МИНЕР \"ЕССЕНТУКИ\"  №17 1,5л (пл.бут.) КАВКАЗКАЯ ЗДРАВНИЦА",шт,4607139301143,1,
"38.5.2.1. пластик. упаковка",051659,"ВОДА МИНЕР \"ЕССЕНТУКИ\"  №4 1,5л (пл.бут.) КАВКАЗКАЯ ЗДРАВНИЦА",шт,4607139301129,1,
"38.5.2.1. пластик. упаковка",052167,"ВОДА \"ДАРИДА АКВА\" Н/ГАЗ 6л (пл/бут)",шт,4810112006762,1,
"38.5.2.1. пластик. упаковка",052168,"ВОДА \"ДАРИДА АКВА\" Н/ГАЗ 1,5л (пл/бут)",шт,4810112001736,1,
"38.5.2.1. пластик. упаковка",052169,"ВОДА \"ДАРИДА АКВА\" Н/ГАЗ 0,75л (пл/бут)",шт,4810112002016,1,
"38.5.2.1. пластик. упаковка",052170,"ВОДА \"ДАРИДА\" ГАЗ 1,5л (пл/бут)",шт,4810112000418,1,
"38.5.2.1. пластик. упаковка",052171,"ВОДА \"ДАРИДА\" ГАЗ 0,75л (пл/бут)",шт,4810112001934,1,
"38.5.2.1. пластик. упаковка",052548,"ВОДА МИНЕРАЛЬНАЯ \"ЕРИНСКАЯ\" Н/ГАЗ. 1,5л ПЛ./БУТ",шт,"4607028150012 4607028150036","1 1"," "
"38.5.2.1. пластик. упаковка",052549,"ВОДА МИНЕРАЛЬНАЯ \"ЕРИНСКАЯ\" Б/ГАЗ. 5л ПЛ./БУТ",шт,4607028150043,1,
"38.5.2.1. пластик. упаковка",053116,"ВОДА МИНЕРАЛЬНАЯ \"ЕРИНСКАЯ\" ГАЗ. 1,5л ПЛ./БУТ",шт,4607028150029,1,
"38.5.2.1. пластик. упаковка",053727,"ВОДА \"СВЯТОЙ ИСТОЧНИК\" НЕГАЗ. 0,33л",шт,4603934000793,1,
"38.5.2.1. пластик. упаковка",054331,"ВОДА \"СЛАВЯНОВСКАЯ\" ГАЗ 1,5л (пл.бут.) ЕМВ",шт,4607931605340,1,
"38.5.2.1. пластик. упаковка",054354,"ВОДА \"УТРЕННЯЯ ЗВЕЗДА\" ГАЗ 0,5л (пл/бут)",шт,4602124001930,1,
"38.5.2.1. пластик. упаковка",054355,"ВОДА \"УТРЕННЯЯ ЗВЕЗДА\" Н/ГАЗ 0,5л (пл/бут)",шт,4602124001954,1,
"38.5.2.1. пластик. упаковка",054356,"ВОДА \"УТРЕННЯЯ ЗВЕЗДА\" ГАЗ 1,5л (пл/бут)",шт,4602124001947,1,
"38.5.2.1. пластик. упаковка",054357,"ВОДА \"УТРЕННЯЯ ЗВЕЗДА\" Н/ГАЗ 1,5л (пл/бут)",шт,4602124001961,1,
"38.5.2.1. пластик. упаковка",055222,"ВОДА \"ОЗЕРНЫЙ КРАЙ\" НЕГАЗ. 1,5л (пл.бут.)",шт,4607053739701,1,
"38.5.2.1. пластик. упаковка",055223,"ВОДА \"ОЗЕРНЫЙ КРАЙ\" ГАЗ. 1,5л (пл.бут.)",шт,4607053739732,1,
"38.5.2.1. пластик. упаковка",055454,"ВОДА \"СВЯТОЙ ГЕОРГ\" ГАЗ. 0,5л (пл.бут.)",шт,3248714440508,1,
"38.5.2.1. пластик. упаковка",055455,"ВОДА \"СВЯТОЙ ГЕОРГ\" ГАЗ. 1,5л (пл.бут.)",шт,3248714441505,1,
"38.5.2.1. пластик. упаковка",055947,"ВОДА \"ДЖЕРМУК\" КЛАССИК 0,5л (пласт/б.)",шт,4850013000018,1,
"38.5.2.1. пластик. упаковка",057125,"ВОДА \"SAN BENEDETTO\" НЕГАЗ 0,5л (пл/бут)",шт,8001620003701,1,
"38.5.2.1. пластик. упаковка",057126,"ВОДА \"SAN BENEDETTO\" ГАЗ 0,5л (пл/бут)",шт,80007838,1,
"38.5.2.1. пластик. упаковка",057127,"ВОДА \"SAIRME\" ГАЗ 0,5л (пл/бут) ГРУЗИЯ",шт,4860001590155,1,
"38.5.2.1. пластик. упаковка",058199,"ВОДА \"КРАСНОУСОЛЬСКАЯ-3\" НЕГАЗ. ГОРНАЯ 5л (пл.кан.)",шт,4607164850289,1,
"38.5.2.1. пластик. упаковка",058428,"ВОДА \"ДАНАЙ\" ГАЗ. 1,5л (пл.бут.)",шт,4650001910424,1,
"38.5.2.1. пластик. упаковка",058429,"ВОДА \"ДАНАЙ\" НЕГАЗ. 1,5л (пл.бут.)",шт,4650001910196,1,
"38.5.2.1. пластик. упаковка",058435,"ВОДА \"ДАНАЙ\" ГАЗ. 0,5л (пл.бут.)",шт,4650001910417,1,
"38.5.2.1. пластик. упаковка",058437,"ВОДА \"ДАНАЙ\" НЕГАЗ. 0,5л (пл.бут.)",шт,4650001910189,1,
"38.5.2.1. пластик. упаковка",058448,"ВОДА \"ЕЛИСЕЕВСКАЯ\" ГАЗ. 1,5л (пл.бут.)",шт,4650001910691,1,
"38.5.2.1. пластик. упаковка",058449,"ВОДА \"ЕЛИСЕЕВСКАЯ\" НЕГАЗ. 1,5л (пл.бут.)",шт,4650001910639,1,
"38.5.2.1. пластик. упаковка",058450,"ВОДА \"ЕЛИСЕЕВСКАЯ\" ГАЗ. 0,5л (пл.бут.)",шт,4650001910684,1,
"38.5.2.1. пластик. упаковка",058451,"ВОДА \"ЕЛИСЕЕВСКАЯ\" НЕГАЗ. 0,5л (пл.бут.)",шт,4650001910622,1,
"38.5.2.1. пластик. упаковка",058452,"ВОДА \"ЕЛИСЕЕВСКАЯ\" НЕГАЗ. СПОРТ 0,5л (пл.бут.)",шт,4650001910646,1,
"38.5.2.1. пластик. упаковка",058453,"ВОДА \"ЕЛИСЕЕВСКАЯ\" ГАЗ. 0,5л (ст.бут.)",шт,4650001910707,1,
"38.5.2.1. пластик. упаковка",058454,"ВОДА \"ЕЛИСЕЕВСКАЯ\" НЕГАЗ. 0,5л (ст.бут.)",шт,4650001910677,1,
"38.5.2.1. пластик. упаковка",058653,"ВОДА \"AQUANIKA\" НЕГАЗ. ПРИРОДНАЯ 0,2л (пл.бут.)",шт,4680000237697,1,
"38.5.2.1. пластик. упаковка",059056,"ВОДА \"ЭЛЬБРУС\" ГАЗ 1,5л (пл.бут.)",шт,4607139300214,1,
"38.5.2.1. пластик. упаковка",059057,"ВОДА АРТЕЗИАНСКАЯ \"ВОЗНЕСЕНСКАЯ\" НЕГАЗ. 1,5л (пл.бут.)",шт,4627089000033,1,
"38.5.2.1. пластик. упаковка",059058,"ВОДА АРТЕЗИАНСКАЯ \"ВОЗНЕСЕНСКАЯ\" ГАЗ. 0,5л (пл.бут.)",шт,4627089000071,1,
"38.5.2.1. пластик. упаковка",059059,"ВОДА АРТЕЗИАНСКАЯ \"ВОЗНЕСЕНСКАЯ\" НЕГАЗ. 0,5л (пл.бут.)",шт,4627089000026,1,
"38.5.2.1. пластик. упаковка",059061,"ВОДА АРТЕЗИАНСКАЯ \"ВОЗНЕСЕНСКАЯ\" НЕГАЗ. 5л (пл.бут.)",шт,4627089000163,1,
"38.5.2.1. пластик. упаковка",059063,"ВОДА \"КОЗЕЛЬСКАЯ\" НЕГАЗ. 0,5л (пл.бут.)",шт,4600491050162,1,
"38.5.2.1. пластик. упаковка",060376,"ВОДА МИН. \"НАБЕГЛАВИ\" ПРИРОД. 0,5л ПЛ..БУТ.",шт,4865602000058,1,
"38.5.2.1. пластик. упаковка",060509,"ВОДА \"САН ПЕЛЕГРИНО\" ГАЗ. МИН. 0,5л (пл/б)",шт,8002270015373,1,
"38.5.2.1. пластик. упаковка",061063,"ВОДА \"СВЯТОЙ ИСТОЧНИК\" НЕГАЗ. 1л (пл.бут.)",шт,4603934000250,1,
"38.5.2.1. пластик. упаковка",061789,"ВОДА \"ЛУЧЕЗАРНАЯ\" Б/ГАЗА 0,5 л",шт,4600068023254,1,
"38.5.2.1. пластик. упаковка",061803,"ВОДА \"СЕРАФИМОВ ДАР\" ГАЗ. 0,5л (пл.бут.)",шт,4670006830398,1,
"38.5.2.1. пластик. упаковка",061804,"ВОДА \"СЕРАФИМОВ ДАР\" НЕГАЗ. 0,5л (пл.бут.)",шт,4670006830374,1,
"38.5.2.1. пластик. упаковка",061813,"ВОДА АРТЕЗИАНСКАЯ \"ВОЗНЕСЕНСКАЯ\" ГАЗ. 1,5л (пл.бут.)",шт,4627089000095,1,
"38.5.2.1. пластик. упаковка",062709,"ВОДА \"АРДЖИ\" ГАЗ. 1,25л (пл.бут)",шт,4680000238014,1,
"38.5.2.1. пластик. упаковка",062852,"ВОДА \"НАРЗАН\" ГАЗ 0,5л (пл.бут.)",шт,"4600536500010 4600536500027","1 1"," "
"38.5.2.1. пластик. упаковка",063885,"ВОДА \"НОВОТЕРСКАЯ\" ГАЗ. МИН. 0,33л (пл.бут.)",шт,4601557000442,1,
"38.5.2.1. пластик. упаковка",063886,"ВОДА \"АРИАНА КАРМАДОН\" ГАЗ. 0,5л (пл.бут.)",шт,4601611000371,1,
"38.5.2.1. пластик. упаковка",063893,"ВОДА \"АРДЖИ\" НЕГАЗ. 1,25л (пл.бут)",шт,4680000239158,1,
"38.5.2.1. пластик. упаковка",063968,"ВОДА \"КОЗЕЛЬСКАЯ\" ГАЗ. 0,5л (пл.бут.)",шт,4600491050117,1,
"38.5.2.2. стекло",000224,"ВОДА  \"ЧЕРНОГОЛОВСКАЯ\" ГАЗ. 1л (ст.бут.)",шт,4602441000128,1,
"38.5.2.2. стекло",000225,"ВОДА  \"ЧЕРНОГОЛОВСКАЯ\" НЕГАЗ. 1л (ст.бут.)",шт,4602441000142,1,
"38.5.2.2. стекло",000421,"ВОДА МИНЕР \"ЕССЕНТУКИ\"  №4 0,5л (ст.бут.) ВИММ-БИЛЛЬ-ДАНН",шт,4605674000026,1,
"38.5.2.2. стекло",000423,"ВОДА МИНЕР \"ЕССЕНТУКИ\"  №17 0,5л (ст.бут.) ВИММ-БИЛЛЬ-ДАНН",шт,4605674000033,1,
"38.5.2.2. стекло",001232,"ВОДА МИНЕР \"ЕССЕНТУКИ\"  №4 0,5л (ст.бут.) РОДНИКИ КАВКАЗА",шт,4607102710057,1,
"38.5.2.2. стекло",001310,"ВОДА \"ПЕРЬЕ\"   0,75л (стекло)",шт,"3179730010515 3179730110819","1 1"," "
"38.5.2.2. стекло",001311,"ВОДА \"ПЕРЬЕ\"   0,33л (стекло)",шт,"3179730011369 3179730110833","1 1"," "
"38.5.2.2. стекло",001324,"ВОДА \"СЛАВЯНОВСКАЯ\"   0,5л (стекло)",шт,4607102714642,1,
"38.5.2.2. стекло",001328,"ВОДА \"АРДЖИ\"   0,5л (стекло)",шт,"4607102713959 4680000237994","1 1"," "
"38.5.2.2. стекло",001412,"ВОДА МИНЕР \"ЕССЕНТУКИ\"  №17 0,5л (ст.бут.) СТАР. ИСТОЧНИК ЭЛИТ",шт,4607017090206,1,
"38.5.2.2. стекло",001413,"ВОДА МИНЕР \"ЕССЕНТУКИ\"  №4 0,5л (ст.бут.) СТАР. ИСТОЧНИК ЭЛИТ",шт,4607017090190,1,
"38.5.2.2. стекло",001416,"ВОДА \"НАГУТСКАЯ-26\"   0,5л (стекло) СТАРЫЙ ИСТОЧНИК",шт,4607017090473,1,
"38.5.2.2. стекло",001437,"ВОДА \"НАРЗАН\"   0,5л (стекло) КИСЛОВОДСК",шт,"4600536003009 4600536003108","1 1"," "
